,ID,Target_url,Target_text,Image_url,label
29,Snp59,https://www.snopes.com/,A photograph shows a young Barack Obama with Saudi Arabian prince Al-Waleed bin Talal.,"https://www.snopes.com/tachyon/2018/11/1541390723810.jpg?resize=600,398",FAKE
30,Snp60,https://www.snopes.com/,A photograph shows a man giving Mitch McConnell a thumbs-down from the voting booth. ,"https://www.snopes.com/tachyon/2018/11/mcconnell.jpg?resize=600,591",REAL
31,Snp61,https://www.snopes.com/,"Don Lemon of CNN laughed in celebration as Democrats burned American flags in support of a ""blue wave.""","https://www.snopes.com/tachyon/2018/11/fake-news-cnn.jpg?resize=600,734",FAKE
32,Snp62,https://www.snopes.com/,A photograph shows Georgia gubernatorial candidate Stacey Abrams touting the support of communists and the Muslim Brotherhood.,"https://www.snopes.com/tachyon/2018/11/abramssign.fb_-1.jpg?resize=768,944",FAKE
33,Snp64,https://www.snopes.com/,A photograph shows three naked women campaigning for Democrats during the 2018 midterm elections.,"https://www.snopes.com/tachyon/2018/11/elsa-resto.jpg?resize=600,594",FAKE
34,Snp68,https://www.snopes.com/,A photograph show park ground in Australia covered with spider webs.,"https://www.snopes.com/tachyon/2018/11/LBQTLCA.jpg?resize=600,952",REAL
35,Snp70,https://www.snopes.com/,"A photograph shows a new ""Energy Ham"" product from Monster Energy.","https://www.snopes.com/tachyon/2018/11/white-culture.jpg?resize=600,715",FAKE
36,Snp71,https://www.snopes.com/,A video shows a group of asylum seekers tearing down a border fence between Mexico and Guatemala.,"https://www.snopes.com/tachyon/2018/10/getty-comparison.jpg?resize=600,216",REAL
37,Snp72,https://www.snopes.com/,"A photograph shows a man standing on a street corner holding a large sign that reads ""Homeless Niggers Go Back to Africa.""","https://www.snopes.com/tachyon/2018/10/homeless.jpg?resize=865,452",REAL
38,Snp73,https://www.snopes.com/,Photographs and videos show pipe-bombing suspect Cesar Sayoc in attendance at Donald Trump rallies.,"https://www.snopes.com/tachyon/2018/10/Screen-Shot-2018-10-29-at-18.39.46.png?resize=600,448",REAL
39,Snp75,https://www.snopes.com/,Actress Amy Schumer posed for a magazine spread depicting her ripping apart a fetus.,https://www.snopes.com/tachyon/2018/10/amy-schumer.jpg,FAKE
40,Snp77,https://www.snopes.com/,"A photograph of Cesar Sayoc and Israel ""Izzy"" Hernandez is evidence of a Democrat-orchestrated ""false flag"" operation.","https://www.snopes.com/tachyon/2018/10/Screen-Shot-2018-10-29-at-11.51.32.png?resize=600,364",FAKE
41,Snp81,https://www.snopes.com/,"A photograph shows 66,000 people who watched, listened, and cheered President Trump outside a rally.","https://www.snopes.com/tachyon/2018/10/fake-fb-meme.jpg?resize=600,800",FAKE
42,Snp83,https://www.snopes.com/,A photograph shows a village in Germany that resembles a fingerprint in contour.,"https://www.snopes.com/tachyon/2018/10/thumbprint-city.jpg?resize=600,832",FAKE
43,Snp89,https://www.snopes.com/,An image comparison shows the same spot in the Arctic in photographs taken over a century apart.,https://www.snopes.com/tachyon/2018/10/arctic-changes.png?w=696,REAL
44,Snp90,https://www.snopes.com/,An image documents the striking similarities between the Antifa flag and a Nazi flag.,https://www.snopes.com/tachyon/2018/10/DHnTLWlUMAAh7yK.jpg,FAKE
45,Snp100,https://www.snopes.com/,"A photograph shows a grocery store aisle sign listing cat food, cat toys, wine, and meals for one.",https://www.snopes.com/tachyon/2018/10/i4v2so1y8rq11.jpg,FAKE
46,Snp102,https://www.snopes.com/,A photograph shows a 'lava moon' melting into a waterfall.,"https://www.snopes.com/tachyon/2018/10/the-melting-moon-lava-moon.jpg?resize=600,750",FAKE
47,Snp103,https://www.snopes.com/,"While boarding Air Force One in Minneapolis, Minnesota, on 4 October 2018, President Donald Trump had paper stuck to his shoe.","https://www.snopes.com/tachyon/2018/10/Screen-Shot-2018-10-05-at-09.41.16.png?resize=600,328",REAL
48,Snp105,https://www.snopes.com/,"A photograph shows Barack Obama holding a t-shirt bearing the slogan ""Michelle Obama 2020.""",https://www.snopes.com/tachyon/2018/10/michelle-obama-2020.jpg,FAKE
49,Snp106,https://www.snopes.com/,"An image comparison shows Donald Trump and various politicians in similar poses to characters from the movie ""Back to the Future.""",https://www.snopes.com/tachyon/2018/10/trump-and-biff-tannen.jpg,REAL
50,Snp107,https://www.snopes.com/,"A photograph shows the Arch of Baal erected on the National Mall in Washington, D.C.",https://www.snopes.com/tachyon/2018/10/image4.jpeg,REAL
51,Snp108,https://www.snopes.com/,"An photograph shows Donald Trump's mother, Mary Anne MacLeod Trump.",https://www.snopes.com/tachyon/2018/10/trump-foxtel.jpg,REAL
52,Snp109,https://www.snopes.com/,A photograph captures Donald Trump hanging out with musician Tupac Shakur.,https://www.snopes.com/tachyon/2018/10/trump-and-tupac-tweet.jpg,FAKE
53,Snp110,https://www.snopes.com/,A photograph shows a young Brett Kavanaugh passed out from too much alcohol.,https://pbs.twimg.com/media/Dn9FLpAXUAAt6vj.jpg,FAKE
54,Snp111,https://www.snopes.com/,"A photograph shows Christine Blasey Ford's lawyer, Debra Katz ,walking out of a house with Hillary Clinton.","https://www.snopes.com/tachyon/2018/09/0926-hillary-clinton-and-debra-katz-ap-12.jpg?resize=600,467",FAKE
55,Snp112,https://www.snopes.com/,A pair of photographs shows a severely dehydrated homeless veteran on the streets of Los Angeles.,https://www.snopes.com/tachyon/2018/09/kent-1.jpg?w=600,REAL
56,Snp115,https://www.snopes.com/,"A photograph of a topless, drinking woman pictures a young Christine Blasey Ford.","https://www.snopes.com/tachyon/2018/09/blasey1.jpg?resize=600,702",FAKE
57,Snp119,https://www.snopes.com/,A videos shows the step-by-step process of making a lemon-pomegranate hybrid fruit.,"https://www.snopes.com/tachyon/2018/09/lemogranate.jpg?resize=865,452",FAKE
58,Snp120,https://www.snopes.com/,A photograph documents that a portion of Interstate 40 in North Carolina was completely underwater after Hurricane Florence.,"https://www.snopes.com/tachyon/2018/09/i-40.jpg?resize=600,836",REAL
59,Snp121,https://www.snopes.com/,A photograph shows an elephant carrying a lion cub.,"https://www.snopes.com/tachyon/2018/09/elephant-carries-lion.jpg?resize=600,450",FAKE
60,Snp123,https://www.snopes.com/,A photograph shows a bag of Skittles signed by George Zimmerman.,https://www.snopes.com/tachyon/2018/09/zimmerman-skittles-1.jpg,REAL
61,Snp130,https://www.snopes.com/,A photograph shows a large spiral cloud forming over water at sunset.,"https://www.snopes.com/tachyon/2018/09/a-3.jpg?resize=600,727",FAKE
62,Snp132,https://www.snopes.com/,President Donald Trump's son Barron was once photographed wearing Nike brand shoes.,https://www.snopes.com/tachyon/2018/09/41399475_1896310927073261_2224727406457913344_n.jpg,REAL
63,Snp135,https://www.snopes.com/,A video shows a new species of plant created by crossbreeding marijuana with a Venus flytrap.,"https://www.snopes.com/tachyon/2018/09/barnacle.jpg?resize=865,452",FAKE
64,Snp136,https://www.snopes.com/,"A photograph shows a Nike-manufactured ""Make America Great Again"" hat.","https://www.snopes.com/tachyon/2018/09/nike-hat.jpg?resize=600,461",FAKE
65,Snp137,https://www.snopes.com/,An image shows a pumpkin spice bologna product from Oscar Mayer.,"https://www.snopes.com/tachyon/2018/09/pumpkin-spice-bologna.jpg?resize=600,423",FAKE
66,Snp139,https://www.snopes.com/,A photograph shows Heath Ledger's Joker doing a skateboard kickflip over Batman.,https://www.snopes.com/tachyon/2018/08/joker-skateboard.jpg,FAKE
67,Snp140,https://www.snopes.com/,"A photograph captures an unusually short, stocky giraffe.",https://www.snopes.com/tachyon/2018/08/short-giraffe.jpg,FAKE
68,Snp141,https://www.snopes.com/,A photograph shows a snake found in a plastic milk jug.,https://www.snopes.com/tachyon/2018/08/h0f2uanjvwi11.jpg,FAKE
69,Snp143,https://www.snopes.com/,An image shows a 'Time' cover featuring Colin Kaepernick as the magazine's 'Person of the Year' for 2018.,https://www.snopes.com/tachyon/2018/08/fake-time-cover.jpg,FAKE
70,Snp145,https://www.snopes.com/,A viral screenshot shows a Fox News contributor debating the 'War on Christmas' while other news networks reported on Michael Cohen's guilty pleas.,"https://www.snopes.com/tachyon/2018/08/fox.jpg?resize=865,452&quality=65",FAKE
71,Snp146,https://www.snopes.com/,Chelsea Clinton wears an upside-down (inverted) cross that is symbolic of Satan worship.,https://www.snopes.com/tachyon/2018/08/rense-clinton-satanic-2008.jpg?w=601,FAKE
72,Snp147,https://www.snopes.com/,A photograph shows an aerial view of an airplane abandoned in a forest.,"https://www.snopes.com/tachyon/2018/08/abandoned-plane.jpg?resize=600,746",FAKE
73,Snp149,https://www.snopes.com/,A video shows an amazingly human-like robot walking up a driveway.,"https://www.snopes.com/tachyon/2018/08/robotdriveway.jpg?resize=865,452",FAKE
74,Snp150,https://www.snopes.com/,Two police officers cooked a meal and washed the dishes for a group of children after their mother was taken to the hospital.,"https://www.snopes.com/tachyon/2018/08/two-officers.jpg?resize=600,587",REAL
75,Snp153,https://www.snopes.com/,"An image shows a man wearing a pro-Trump ""Make 45 Becomes 46 Again"" t-shirt.","https://www.snopes.com/tachyon/2018/08/make-45-46-again.jpg?resize=600,593",FAKE
76,Snp154,https://www.snopes.com/,"A video shows a man surviving a tumble down a long flight of stairs, only to be hit by a car in the street.","https://www.snopes.com/tachyon/2018/08/stairsfall.jpg?resize=865,452",FAKE
77,Snp160,https://www.snopes.com/,"The cooking instructions on a bacon package advised consumers to ""contact your elected officials and complain"" if they ""don't know how to cook bacon.""","https://www.snopes.com/tachyon/2018/08/blackriver.jpg?resize=865,452",REAL
78,Snp165,https://www.snopes.com/,A video shows dozens of spiderlings dispersed from their mother after she was squashed with a broom.,"https://www.snopes.com/tachyon/2018/08/spider_egg_babies_video_fb.jpg?resize=865,452",REAL
79,Snp168,https://www.snopes.com/,"An image shows Fatima Hemminger, the first Muslim Major General in the United States Air Force.",https://www.snopes.com/tachyon/2018/08/fatima-hemminger.jpg,FAKE
80,Snp169,https://www.snopes.com/,A photograph shows Cuban revolutionary Che Guevara executing two women.,https://www.snopes.com/tachyon/2018/07/Rz8xeo4.jpg,FAKE
81,Snp171,https://www.snopes.com/,A photograph shows a lion and a zebra peacefully drinking together at a watering hole.,https://www.snopes.com/tachyon/2018/07/the-watering-hole.jpg,FAKE
82,Snp172,https://www.snopes.com/,"A photograph showing an odd-looking, large bat with an elongated face known as a ""hammerhead bat.""","https://www.snopes.com/tachyon/2018/07/hammerhead-bat.jpg?resize=600,439",REAL
83,Snp173,https://www.snopes.com/,One oyster can filter more than 50 gallons of water in 24 hours.,"https://www.snopes.com/tachyon/2018/07/oysters-e1532732176329.jpg?resize=600,576",REAL
84,Snp175,https://www.snopes.com/,"A photograph shows a large lenticular cloud over the pyramids in Giza, Egypt.",https://www.snopes.com/tachyon/2018/07/lenticular-clouds-over-giza.jpg,FAKE
85,Snp176,https://www.snopes.com/,A video shows a man flying through the air thanks to a jet-powered engine strapped to his feet.,"https://www.snopes.com/tachyon/2018/07/zapata.jpg?resize=600,715",REAL
86,Snp182,https://www.snopes.com/,A photograph shows the Obama family in Cuba wearing Che Guevara shirts.,https://www.snopes.com/tachyon/2018/07/Obama-Che-t-shirts.jpg,FAKE
87,Snp183,https://www.snopes.com/,A set of images show Croatian President Kolinda Grabar-Kitarović in a bikini.,https://www.snopes.com/tachyon/2018/07/not-croatian-president.jpg,FAKE
88,Snp186,https://www.snopes.com/,"A photograph showing a teenager in a ""stay clear boys"" shirt and a second image of a pregnant woman feature the same person.",https://www.snopes.com/tachyon/2018/07/not-the-same-person.jpg,FAKE
89,Snp188,https://www.snopes.com/,A video shows a German newscaster laughing at President Trump's statements at a NATO summit.,"https://www.snopes.com/tachyon/2018/07/german_reporter_trump_NATO_tweet.jpg?resize=865,452",FAKE
90,Snp189,https://www.snopes.com/,A photograph documents a scary moment when a bear got dangerously close to an oblivious fisherman.,https://www.snopes.com/tachyon/2018/07/bear-photoshop.jpg,FAKE
91,Snp190,https://www.snopes.com/,A video shows a series of supernatural car accidents in which the vehicles can be seen crashing into nothing.,"https://www.snopes.com/tachyon/2018/07/car-crashes.jpg?resize=600,365",FAKE
92,Snp192,https://www.snopes.com/,"A photograph shows Gareth Southgate wearing a waistcoat with the words ""It's Coming Home"" repeatedly written on it.",https://www.snopes.com/tachyon/2018/07/Gareth-Southgate.jpg,FAKE
93,Snp193,https://www.snopes.com/,A photograph shows an octopus that fell from the sky in China during a storm.,https://www.snopes.com/tachyon/2018/06/octopus-fallen-from-the-sky.jpg,FAKE
94,Snp195,https://www.snopes.com/,"A photograph shows a bag of sugar bearing a ""sugar free"" label.",https://www.snopes.com/tachyon/2018/07/sugar-free-sugar.jpg,FAKE
95,Snp197,https://www.snopes.com/,"""Liberal"" protesters carried a banner calling for Republicans to be assassinated.",https://www.snopes.com/tachyon/2018/06/15107458_1164401370261562_5653070303901265587_n.jpg,FAKE
96,Snp198,https://www.snopes.com/,"A child was expelled from elementary school for wearing a Donald Trump costume on ""Superhero Day.""",https://www.snopes.com/tachyon/2018/06/basil-karlo.jpg,FAKE
97,Snp200,https://www.snopes.com/,"A photograph shows a group of ""Democrat party supporters"" protesting in the United States.",https://www.snopes.com/tachyon/2018/06/not-america.png,FAKE
98,Snp201,https://www.snopes.com/,The king of the Netherlands tweeted that the International Court of Justice in the Hague is ready and waiting for Donald Trump.,https://www.snopes.com/tachyon/2018/06/not-king-of-the-netherlands.jpg,FAKE
99,Snp203,https://www.snopes.com/,"First Lady Melania Trump wore a jacket with ""I DON'T REALLY CARE DO U?"" emblazoned on the back on her way to visit immigrant kids.",https://www.snopes.com/tachyon/2018/06/i-dont-really-care-do-u.jpg?w=600,REAL
100,Snp207,https://www.snopes.com/,A video shows a group of penguins living on an island of plastic.,"https://www.snopes.com/tachyon/2018/06/penguins_plastic_island.jpg?resize=865,452",FAKE
101,Snp210,https://www.snopes.com/,A still from a 1920s Charlie Chaplin silent film resembles an online meme popularized nearly a century later.,"https://www.snopes.com/tachyon/2018/06/charlie-chaplin-collage.jpg?resize=600,636",REAL
102,Snp213,https://www.snopes.com/,"An official sign for Starbucks racial bias training explained that stores were closed to ""educate white people about their racism.""",https://www.snopes.com/tachyon/2018/06/not-starbucks-sign.jpg,FAKE
103,Snp214,https://www.snopes.com/,A video shows a bridesmaid making an athletic move to catch a bouquet of flowers.,"https://www.snopes.com/tachyon/2018/05/bridesmaid_bouquet_catch_faux.jpg?resize=865,452",FAKE
104,Snp215,https://www.snopes.com/,A photograph shows Subtropical Storm Alberto approaching Pensacola Beach in Florida.,https://www.snopes.com/tachyon/2018/05/fake-photo.jpg,FAKE
105,Snp216,https://www.snopes.com/,"An image shows an advertisement for a ""legally edible"" meat product called ""boned rolled pig.""",https://www.snopes.com/tachyon/2018/05/boned-rolled-pig-1.jpg,FAKE
106,Snp220,https://www.snopes.com/,Palestinians were caught faking the deaths of several martyrs when one of the 'corpses' was filmed moving.,"https://www.snopes.com/tachyon/2018/05/fake-martyrs-1.jpg?resize=600,610",FAKE
107,Snp222,https://www.snopes.com/,"Images show the aftermath of a plane crash in Havana, Cuba in May 2018.",https://www.snopes.com/tachyon/2018/05/plane-crash-1.jpg,FAKE
108,Snp224,https://www.snopes.com/,"President Trump tweeted that there should be a Mother's Day for fathers, but ""the liberal media won't let that happen.""",https://www.snopes.com/tachyon/2018/05/trump-fathers-day.jpg,FAKE
109,Snp225,https://www.snopes.com/,"Fisher-Price manufactured a ""Tiny Toker"" toyset featuring a toy bong and other marijuana paraphernalia.",https://www.snopes.com/tachyon/2018/05/tiny-toker-1.jpg,FAKE
110,Snp227,https://www.snopes.com/,Video captures a woman who thwarted and subdued an armed man attempting to rob attendees of a Mother's Day event.,"https://www.snopes.com/tachyon/2018/05/brazilrobber-1.jpg?resize=865,452",REAL
111,Snp229,https://www.snopes.com/,A photograph captures a couple kissing amidst the 1971 May Day protests.,"https://www.snopes.com/tachyon/2018/05/rayban.jpg?resize=600,395",FAKE
112,Snp231,https://www.snopes.com/,A photograph shows President Barack Obama bowing to Iran's supreme leader Ali Khamenei.,https://www.snopes.com/tachyon/2018/05/not-obama-bowing.jpg,FAKE
113,Snp233,https://www.snopes.com/,"A ""Welcome to Kansas City"" sign features an amusing, but unfortunate typo welcoming 25 million visitors ""anally,"" not ""annually.""",https://www.snopes.com/tachyon/2018/05/kansas-city.jpg,FAKE
114,Snp234,https://www.snopes.com/,A photograph shows a purple horned winged lizard.,https://www.snopes.com/tachyon/2018/05/purple-horned-winged-lizard.jpg,FAKE
115,Snp235,https://www.snopes.com/,Images show a number of mutant sharks with two heads.,https://www.snopes.com/tachyon/2018/05/two-headed-shark.jpg,FAKE
116,Snp236,https://www.snopes.com/,"A video shows a vampire squid turning itself inside out, revealing sharp barbs on the underside of its hood.","https://www.snopes.com/tachyon/2018/05/vampire_squid.png?resize=865,452",REAL
117,Snp239,https://www.snopes.com/,"Netflix announced in April 2018 that they are creating a new series based on the video game ""God of War.""",https://www.snopes.com/tachyon/2018/05/god-of-war.jpg,FAKE
118,Snp240,https://www.snopes.com/,A photograph shows a hearse being towed away in the middle of a funeral procession.,https://www.snopes.com/tachyon/2018/05/hearse.jpg,FAKE
119,Snp241,https://www.snopes.com/,A photograph shows a remarkable sunset over Moscow.,https://www.snopes.com/tachyon/2018/04/apocalyptic-sunset-over-moscow.jpg,FAKE
120,Snp243,https://www.snopes.com/,A Russian man locked his head in a cage in an attempt to stop smoking.,"https://www.snopes.com/tachyon/2018/04/russian-smoker.jpg?resize=600,757",REAL
121,Snp244,https://www.snopes.com/,"President Donald Trump was labeled as either the best or the worst president ever on the cover of ""Time"" magazine.","https://www.snopes.com/tachyon/2018/04/best-and-worst-presidents.jpg?resize=768,536",FAKE
122,Snp245,https://www.snopes.com/,A video shows a man riding a motorcycle over Lake Como.,"https://www.snopes.com/tachyon/2018/04/hydro-mx-motorcycle.jpg?resize=600,390",REAL
123,Snp246,https://www.snopes.com/,A video shows an ice fisherman getting eaten by an orca.,"https://www.snopes.com/tachyon/2018/04/killer_whale_eating_ice_fisher_faux.jpg?resize=865,452",FAKE
124,Snp247,https://www.snopes.com/,A photograph shows a mysterious 7-foot creature that has been terrorizing a village in Argentina.,"https://www.snopes.com/tachyon/2018/04/dogman.jpg?resize=584,285",FAKE
125,Snp248,https://www.snopes.com/,"A series of images ""prove"" that the White Helmets ""staged"" a chemical attack in Syria.",https://www.snopes.com/tachyon/2018/04/mcgonigle.jpg?w=560,FAKE
126,Snp249,https://www.snopes.com/,A photograph shows a statue guarding the Tomb of the Unknown Soldier that was knocked over by vandals.,"https://www.snopes.com/tachyon/2018/04/knocked-over-statue.jpg?resize=600,723",FAKE
127,Snp252,https://www.snopes.com/,An image shows a group of liberals in the U.S. protesting Donald Trump.,"https://www.snopes.com/tachyon/2018/04/30226441_1745278768844782_6072494758747824213_n.jpg?resize=600,725",FAKE
128,Snp253,https://www.snopes.com/,A photograph shows two daredevils playing tennis on the wings of an airplane.,https://www.snopes.com/tachyon/2018/04/history-lovers-club.jpg?w=726,REAL
129,Snp257,https://www.snopes.com/,"In April 2018, Daniel Radcliffe announced that he would reprise his role as Harry Potter in a new movie called ""Harry Potter and the Cursed Child.""",https://www.snopes.com/tachyon/2018/04/harry-potter-cursed-child-movie.jpg?w=442,FAKE
130,Snp258,https://www.snopes.com/,A trail cam in Alabama snapped a photograph of an unknown creature's horrifying feet in March 2018.,"https://www.snopes.com/tachyon/2018/04/monster-claws.jpg?resize=694,1024",FAKE
131,Snp261,https://www.snopes.com/,"David Hogg gave a Nazi salute at the end of his ""March for Our Lives"" speech.","https://www.snopes.com/tachyon/2018/03/nazi-salute.jpg?resize=768,403",FAKE
132,Snp264,https://www.snopes.com/,A photograph shows President Donald Trump with his wife Melania Trump and his alleged mistress Stormy Daniels.,"https://www.snopes.com/tachyon/2018/03/trump-melania-and-stormy-daniels.jpg?resize=768,882",FAKE
133,Snp265,https://www.snopes.com/,A zero value banknote was released in honor of Karl Marx's 200th birthday.,https://www.snopes.com/tachyon/2018/03/karl-marx-tweet.jpg?w=580,REAL
134,Snp268,https://www.snopes.com/,Disney announced in March 2018 that it was remaking 'Bedknobs and Broomsticks' with Kate Winslet.,https://www.snopes.com/tachyon/2018/03/fan-made-movie-poster.jpg?w=436,FAKE
135,Snp269,https://www.snopes.com/,"An image shows the Kray twins starting their organized crime ""reign of terror"" in London by robbing a tram with the help of an elephant.",https://www.snopes.com/tachyon/2018/03/not-kray-twins.jpg?w=532,FAKE
136,Snp270,https://www.snopes.com/,A photograph shows a jumping baby elephant.,https://www.snopes.com/tachyon/2018/03/elephants-jumping.jpg?w=440,FAKE
137,Snp273,https://www.snopes.com/,"A photograph shows President Trump holding crib notes during a listening session with survivors of the Parkland, Florida, school shooting.","https://www.snopes.com/tachyon/2018/02/trump_crib_notes_tweet.jpg?resize=865,452",REAL
138,Snp274,https://www.snopes.com/,Metallica lead singer James Hetfield was photographed near a brown bear he shot and killed.,"https://www.snopes.com/tachyon/2018/02/Not-James-Hetfield.jpg?resize=600,457",FAKE
139,Snp275,https://www.snopes.com/,"A photograph shows a twenty-foot-long shark that washed up on a beach in Kitty Hawk, North Carolina.","https://www.snopes.com/tachyon/2018/02/shark-on-beach.jpg?resize=542,532",FAKE
140,Snp277,https://www.snopes.com/,"White people have been attacked by black filmgoers at showings of ""Black Panther.""","https://www.snopes.com/tachyon/2018/02/Black-Panther-fake-attack1.jpg?resize=600,852",FAKE
141,Snp279,https://www.snopes.com/,"A photograph shows a ""Beware of Billionaire"" hunters sign in Thailand.","https://www.snopes.com/tachyon/2018/02/beware-sign.jpg?resize=600,422",FAKE
142,Snp280,https://www.snopes.com/,A photograph shows a hermit crab using a human skull as a shell.,"https://www.snopes.com/tachyon/2018/02/metal-af.jpg?resize=600,599",FAKE
143,Snp281,https://www.snopes.com/,The ice in a photograph of a frozen river resembles the mask from the movie Scream. ,"https://www.snopes.com/tachyon/2018/02/frozen-IRTYSH-RIVER.jpg?resize=600,679",FAKE
